divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,1,2,3,4,5,6,3,2,7,2,8,7,9,2,0,10	0.001	nan	0:6.309759e-05[&age_median=6.309759e-05,age_mean=6.309759e-05,age_n=1,age_range={6.309759e-05,6.309759e-05},age_hpdi_95={6.309759e-05,6.309759e-05},age_qi_95={6.309759e-05,6.309759e-05}],1:0.0016357149[&age_median=0.0016357149,age_mean=0.0016357149,age_n=1,age_range={0.0016357149,0.0016357149},age_hpdi_95={0.0016357149,0.0016357149},age_qi_95={0.0016357149,0.0016357149}],2:0.00026105783[&age_median=0.00026105783,age_mean=0.00026105783,age_n=1,age_range={0.00026105783,0.00026105783},age_hpdi_95={0.00026105783,0.00026105783},age_qi_95={0.00026105783,0.00026105783}],3:0.0043414943[&age_median=0.0043414943,age_mean=0.0043414943,age_n=1,age_range={0.0043414943,0.0043414943},age_hpdi_95={0.0043414943,0.0043414943},age_qi_95={0.0043414943,0.0043414943}],4:0.00536867969[&age_median=0.00536867969,age_mean=0.00536867969,age_n=1,age_range={0.00536867969,0.00536867969},age_hpdi_95={0.00536867969,0.00536867969},age_qi_95={0.00536867969,0.00536867969}],5:0.00085018697[&age_median=0.00085018697,age_mean=0.00085018697,age_n=1,age_range={0.00085018697,0.00085018697},age_hpdi_95={0.00085018697,0.00085018697},age_qi_95={0.00085018697,0.00085018697}],6:0.00083964091[&age_median=0.00083964091,age_mean=0.00083964091,age_n=1,age_range={0.00083964091,0.00083964091},age_hpdi_95={0.00083964091,0.00083964091},age_qi_95={0.00083964091,0.00083964091}],7:0.00355178923[&age_median=0.00355178923,age_mean=0.00355178923,age_n=1,age_range={0.00355178923,0.00355178923},age_hpdi_95={0.00355178923,0.00355178923},age_qi_95={0.00355178923,0.00355178923}],8:0.00300908421[&age_median=0.00300908421,age_mean=0.00300908421,age_n=1,age_range={0.00300908421,0.00300908421},age_hpdi_95={0.00300908421,0.00300908421},age_qi_95={0.00300908421,0.00300908421}],9:0.00208611694[&age_median=0.00208611694,age_mean=0.00208611694,age_n=1,age_range={0.00208611694,0.00208611694},age_hpdi_95={0.00208611694,0.00208611694},age_qi_95={0.00208611694,0.00208611694}],10:0.00039366343[&age_median=0.00039366343,age_mean=0.00039366343,age_n=1,age_range={0.00039366343,0.00039366343},age_hpdi_95={0.00039366343,0.00039366343},age_qi_95={0.00039366343,0.00039366343}]
0,1,2,3,1,1,1,4,5,2,6,7,7,0,5,7,6,1	0.001	nan	0:0.00197946938[&age_median=0.00197946938,age_mean=0.00197946938,age_n=1,age_range={0.00197946938,0.00197946938},age_hpdi_95={0.00197946938,0.00197946938},age_qi_95={0.00197946938,0.00197946938}],1:0.00038380765[&age_median=0.00038380765,age_mean=0.00038380765,age_n=1,age_range={0.00038380765,0.00038380765},age_hpdi_95={0.00038380765,0.00038380765},age_qi_95={0.00038380765,0.00038380765}],2:0.00116197347[&age_median=0.00116197347,age_mean=0.00116197347,age_n=1,age_range={0.00116197347,0.00116197347},age_hpdi_95={0.00116197347,0.00116197347},age_qi_95={0.00116197347,0.00116197347}],3:8.911047e-05[&age_median=8.911047e-05,age_mean=8.911047e-05,age_n=1,age_range={8.911047e-05,8.911047e-05},age_hpdi_95={8.911047e-05,8.911047e-05},age_qi_95={8.911047e-05,8.911047e-05}],4:0.00104769611[&age_median=0.00104769611,age_mean=0.00104769611,age_n=1,age_range={0.00104769611,0.00104769611},age_hpdi_95={0.00104769611,0.00104769611},age_qi_95={0.00104769611,0.00104769611}],5:3.065245e-05[&age_median=3.065245e-05,age_mean=3.065245e-05,age_n=1,age_range={3.065245e-05,3.065245e-05},age_hpdi_95={3.065245e-05,3.065245e-05},age_qi_95={3.065245e-05,3.065245e-05}],6:0.00168361288[&age_median=0.00168361288,age_mean=0.00168361288,age_n=1,age_range={0.00168361288,0.00168361288},age_hpdi_95={0.00168361288,0.00168361288},age_qi_95={0.00168361288,0.00168361288}],7:0.00242712367[&age_median=0.00242712367,age_mean=0.00242712367,age_n=1,age_range={0.00242712367,0.00242712367},age_hpdi_95={0.00242712367,0.00242712367},age_qi_95={0.00242712367,0.00242712367}]
0,1,2,3,4,2,5,6,6,3,0,1,7,8,8,6,7,8	0.001	nan	0:0.00058090633[&age_median=0.00058090633,age_mean=0.00058090633,age_n=1,age_range={0.00058090633,0.00058090633},age_hpdi_95={0.00058090633,0.00058090633},age_qi_95={0.00058090633,0.00058090633}],1:0.00282847696[&age_median=0.00282847696,age_mean=0.00282847696,age_n=1,age_range={0.00282847696,0.00282847696},age_hpdi_95={0.00282847696,0.00282847696},age_qi_95={0.00282847696,0.00282847696}],2:0.00586541297[&age_median=0.00586541297,age_mean=0.00586541297,age_n=1,age_range={0.00586541297,0.00586541297},age_hpdi_95={0.00586541297,0.00586541297},age_qi_95={0.00586541297,0.00586541297}],3:0.00158306449[&age_median=0.00158306449,age_mean=0.00158306449,age_n=1,age_range={0.00158306449,0.00158306449},age_hpdi_95={0.00158306449,0.00158306449},age_qi_95={0.00158306449,0.00158306449}],4:0.00029355051[&age_median=0.00029355051,age_mean=0.00029355051,age_n=1,age_range={0.00029355051,0.00029355051},age_hpdi_95={0.00029355051,0.00029355051},age_qi_95={0.00029355051,0.00029355051}],5:0.0013679694[&age_median=0.0013679694,age_mean=0.0013679694,age_n=1,age_range={0.0013679694,0.0013679694},age_hpdi_95={0.0013679694,0.0013679694},age_qi_95={0.0013679694,0.0013679694}],6:0.00193480814[&age_median=0.00193480814,age_mean=0.00193480814,age_n=1,age_range={0.00193480814,0.00193480814},age_hpdi_95={0.00193480814,0.00193480814},age_qi_95={0.00193480814,0.00193480814}],7:0.00010219299[&age_median=0.00010219299,age_mean=0.00010219299,age_n=1,age_range={0.00010219299,0.00010219299},age_hpdi_95={0.00010219299,0.00010219299},age_qi_95={0.00010219299,0.00010219299}],8:0.00072409308[&age_median=0.00072409308,age_mean=0.00072409308,age_n=1,age_range={0.00072409308,0.00072409308},age_hpdi_95={0.00072409308,0.00072409308},age_qi_95={0.00072409308,0.00072409308}]
0,1,2,3,4,5,0,2,6,2,3,7,3,0,6,8,4,4	0.001	nan	0:0.00030203783[&age_median=0.00030203783,age_mean=0.00030203783,age_n=1,age_range={0.00030203783,0.00030203783},age_hpdi_95={0.00030203783,0.00030203783},age_qi_95={0.00030203783,0.00030203783}],1:0.00015176475[&age_median=0.00015176475,age_mean=0.00015176475,age_n=1,age_range={0.00015176475,0.00015176475},age_hpdi_95={0.00015176475,0.00015176475},age_qi_95={0.00015176475,0.00015176475}],2:0.00190172858[&age_median=0.00190172858,age_mean=0.00190172858,age_n=1,age_range={0.00190172858,0.00190172858},age_hpdi_95={0.00190172858,0.00190172858},age_qi_95={0.00190172858,0.00190172858}],3:0.000691346[&age_median=0.000691346,age_mean=0.000691346,age_n=1,age_range={0.000691346,0.000691346},age_hpdi_95={0.000691346,0.000691346},age_qi_95={0.000691346,0.000691346}],4:0.00136355598[&age_median=0.00136355598,age_mean=0.00136355598,age_n=1,age_range={0.00136355598,0.00136355598},age_hpdi_95={0.00136355598,0.00136355598},age_qi_95={0.00136355598,0.00136355598}],5:0.01082672024[&age_median=0.01082672024,age_mean=0.01082672024,age_n=1,age_range={0.01082672024,0.01082672024},age_hpdi_95={0.01082672024,0.01082672024},age_qi_95={0.01082672024,0.01082672024}],6:0.00019721329[&age_median=0.00019721329,age_mean=0.00019721329,age_n=1,age_range={0.00019721329,0.00019721329},age_hpdi_95={0.00019721329,0.00019721329},age_qi_95={0.00019721329,0.00019721329}],7:0.00011538175[&age_median=0.00011538175,age_mean=0.00011538175,age_n=1,age_range={0.00011538175,0.00011538175},age_hpdi_95={0.00011538175,0.00011538175},age_qi_95={0.00011538175,0.00011538175}],8:0.00039400348[&age_median=0.00039400348,age_mean=0.00039400348,age_n=1,age_range={0.00039400348,0.00039400348},age_hpdi_95={0.00039400348,0.00039400348},age_qi_95={0.00039400348,0.00039400348}]
0,1,2,3,3,2,0,4,5,0,4,5,5,0,2,1,5,6	0.001	nan	0:0.0008870285[&age_median=0.0008870285,age_mean=0.0008870285,age_n=1,age_range={0.0008870285,0.0008870285},age_hpdi_95={0.0008870285,0.0008870285},age_qi_95={0.0008870285,0.0008870285}],1:0.00167199658[&age_median=0.00167199658,age_mean=0.00167199658,age_n=1,age_range={0.00167199658,0.00167199658},age_hpdi_95={0.00167199658,0.00167199658},age_qi_95={0.00167199658,0.00167199658}],2:0.00142260673[&age_median=0.00142260673,age_mean=0.00142260673,age_n=1,age_range={0.00142260673,0.00142260673},age_hpdi_95={0.00142260673,0.00142260673},age_qi_95={0.00142260673,0.00142260673}],3:0.00026917788[&age_median=0.00026917788,age_mean=0.00026917788,age_n=1,age_range={0.00026917788,0.00026917788},age_hpdi_95={0.00026917788,0.00026917788},age_qi_95={0.00026917788,0.00026917788}],4:0.00301897725[&age_median=0.00301897725,age_mean=0.00301897725,age_n=1,age_range={0.00301897725,0.00301897725},age_hpdi_95={0.00301897725,0.00301897725},age_qi_95={0.00301897725,0.00301897725}],5:0.00120974475[&age_median=0.00120974475,age_mean=0.00120974475,age_n=1,age_range={0.00120974475,0.00120974475},age_hpdi_95={0.00120974475,0.00120974475},age_qi_95={0.00120974475,0.00120974475}],6:0.00146336456[&age_median=0.00146336456,age_mean=0.00146336456,age_n=1,age_range={0.00146336456,0.00146336456},age_hpdi_95={0.00146336456,0.00146336456},age_qi_95={0.00146336456,0.00146336456}]
0,1,2,3,2,4,5,6,6,7,0,8,9,5,10,11,12,6	0.001	nan	0:0.00207781144[&age_median=0.00207781144,age_mean=0.00207781144,age_n=1,age_range={0.00207781144,0.00207781144},age_hpdi_95={0.00207781144,0.00207781144},age_qi_95={0.00207781144,0.00207781144}],1:0.00012977007[&age_median=0.00012977007,age_mean=0.00012977007,age_n=1,age_range={0.00012977007,0.00012977007},age_hpdi_95={0.00012977007,0.00012977007},age_qi_95={0.00012977007,0.00012977007}],2:0.00036874866[&age_median=0.00036874866,age_mean=0.00036874866,age_n=1,age_range={0.00036874866,0.00036874866},age_hpdi_95={0.00036874866,0.00036874866},age_qi_95={0.00036874866,0.00036874866}],3:0.00194727562[&age_median=0.00194727562,age_mean=0.00194727562,age_n=1,age_range={0.00194727562,0.00194727562},age_hpdi_95={0.00194727562,0.00194727562},age_qi_95={0.00194727562,0.00194727562}],4:0.00126247828[&age_median=0.00126247828,age_mean=0.00126247828,age_n=1,age_range={0.00126247828,0.00126247828},age_hpdi_95={0.00126247828,0.00126247828},age_qi_95={0.00126247828,0.00126247828}],5:0.00041830796[&age_median=0.00041830796,age_mean=0.00041830796,age_n=1,age_range={0.00041830796,0.00041830796},age_hpdi_95={0.00041830796,0.00041830796},age_qi_95={0.00041830796,0.00041830796}],6:0.00018190619[&age_median=0.00018190619,age_mean=0.00018190619,age_n=1,age_range={0.00018190619,0.00018190619},age_hpdi_95={0.00018190619,0.00018190619},age_qi_95={0.00018190619,0.00018190619}],7:0.00031729321[&age_median=0.00031729321,age_mean=0.00031729321,age_n=1,age_range={0.00031729321,0.00031729321},age_hpdi_95={0.00031729321,0.00031729321},age_qi_95={0.00031729321,0.00031729321}],8:0.00212947243[&age_median=0.00212947243,age_mean=0.00212947243,age_n=1,age_range={0.00212947243,0.00212947243},age_hpdi_95={0.00212947243,0.00212947243},age_qi_95={0.00212947243,0.00212947243}],9:0.00137700658[&age_median=0.00137700658,age_mean=0.00137700658,age_n=1,age_range={0.00137700658,0.00137700658},age_hpdi_95={0.00137700658,0.00137700658},age_qi_95={0.00137700658,0.00137700658}],10:0.000807285[&age_median=0.000807285,age_mean=0.000807285,age_n=1,age_range={0.000807285,0.000807285},age_hpdi_95={0.000807285,0.000807285},age_qi_95={0.000807285,0.000807285}],11:0.00152326553[&age_median=0.00152326553,age_mean=0.00152326553,age_n=1,age_range={0.00152326553,0.00152326553},age_hpdi_95={0.00152326553,0.00152326553},age_qi_95={0.00152326553,0.00152326553}],12:0.00146168898[&age_median=0.00146168898,age_mean=0.00146168898,age_n=1,age_range={0.00146168898,0.00146168898},age_hpdi_95={0.00146168898,0.00146168898},age_qi_95={0.00146168898,0.00146168898}]
0,1,2,3,0,3,4,5,1,3,2,1,6,1,1,2,1,4	0.001	nan	0:0.00087879037[&age_median=0.00087879037,age_mean=0.00087879037,age_n=1,age_range={0.00087879037,0.00087879037},age_hpdi_95={0.00087879037,0.00087879037},age_qi_95={0.00087879037,0.00087879037}],1:5.201885e-05[&age_median=5.201885e-05,age_mean=5.201885e-05,age_n=1,age_range={5.201885e-05,5.201885e-05},age_hpdi_95={5.201885e-05,5.201885e-05},age_qi_95={5.201885e-05,5.201885e-05}],2:0.00513522055[&age_median=0.00513522055,age_mean=0.00513522055,age_n=1,age_range={0.00513522055,0.00513522055},age_hpdi_95={0.00513522055,0.00513522055},age_qi_95={0.00513522055,0.00513522055}],3:0.00282615097[&age_median=0.00282615097,age_mean=0.00282615097,age_n=1,age_range={0.00282615097,0.00282615097},age_hpdi_95={0.00282615097,0.00282615097},age_qi_95={0.00282615097,0.00282615097}],4:0.00329598591[&age_median=0.00329598591,age_mean=0.00329598591,age_n=1,age_range={0.00329598591,0.00329598591},age_hpdi_95={0.00329598591,0.00329598591},age_qi_95={0.00329598591,0.00329598591}],5:0.00167102033[&age_median=0.00167102033,age_mean=0.00167102033,age_n=1,age_range={0.00167102033,0.00167102033},age_hpdi_95={0.00167102033,0.00167102033},age_qi_95={0.00167102033,0.00167102033}],6:0.00157336086[&age_median=0.00157336086,age_mean=0.00157336086,age_n=1,age_range={0.00157336086,0.00157336086},age_hpdi_95={0.00157336086,0.00157336086},age_qi_95={0.00157336086,0.00157336086}]
0,1,2,3,4,1,5,5,1,6,7,5,4,7,2,1,0,1	0.001	nan	0:0.00092669239[&age_median=0.00092669239,age_mean=0.00092669239,age_n=1,age_range={0.00092669239,0.00092669239},age_hpdi_95={0.00092669239,0.00092669239},age_qi_95={0.00092669239,0.00092669239}],1:0.00160481209[&age_median=0.00160481209,age_mean=0.00160481209,age_n=1,age_range={0.00160481209,0.00160481209},age_hpdi_95={0.00160481209,0.00160481209},age_qi_95={0.00160481209,0.00160481209}],2:0.00180397783[&age_median=0.00180397783,age_mean=0.00180397783,age_n=1,age_range={0.00180397783,0.00180397783},age_hpdi_95={0.00180397783,0.00180397783},age_qi_95={0.00180397783,0.00180397783}],3:0.00079543934[&age_median=0.00079543934,age_mean=0.00079543934,age_n=1,age_range={0.00079543934,0.00079543934},age_hpdi_95={0.00079543934,0.00079543934},age_qi_95={0.00079543934,0.00079543934}],4:0.00181064973[&age_median=0.00181064973,age_mean=0.00181064973,age_n=1,age_range={0.00181064973,0.00181064973},age_hpdi_95={0.00181064973,0.00181064973},age_qi_95={0.00181064973,0.00181064973}],5:7.46545e-06[&age_median=7.46545e-06,age_mean=7.46545e-06,age_n=1,age_range={7.46545e-06,7.46545e-06},age_hpdi_95={7.46545e-06,7.46545e-06},age_qi_95={7.46545e-06,7.46545e-06}],6:0.00410515061[&age_median=0.00410515061,age_mean=0.00410515061,age_n=1,age_range={0.00410515061,0.00410515061},age_hpdi_95={0.00410515061,0.00410515061},age_qi_95={0.00410515061,0.00410515061}],7:7.473641e-05[&age_median=7.473641e-05,age_mean=7.473641e-05,age_n=1,age_range={7.473641e-05,7.473641e-05},age_hpdi_95={7.473641e-05,7.473641e-05},age_qi_95={7.473641e-05,7.473641e-05}]
0,1,2,3,4,1,4,5,2,6,7,8,9,10,11,3,5,5	0.001	nan	0:0.00441568384[&age_median=0.00441568384,age_mean=0.00441568384,age_n=1,age_range={0.00441568384,0.00441568384},age_hpdi_95={0.00441568384,0.00441568384},age_qi_95={0.00441568384,0.00441568384}],1:0.00588006007[&age_median=0.00588006007,age_mean=0.00588006007,age_n=1,age_range={0.00588006007,0.00588006007},age_hpdi_95={0.00588006007,0.00588006007},age_qi_95={0.00588006007,0.00588006007}],2:0.0013017039[&age_median=0.0013017039,age_mean=0.0013017039,age_n=1,age_range={0.0013017039,0.0013017039},age_hpdi_95={0.0013017039,0.0013017039},age_qi_95={0.0013017039,0.0013017039}],3:0.00034539372[&age_median=0.00034539372,age_mean=0.00034539372,age_n=1,age_range={0.00034539372,0.00034539372},age_hpdi_95={0.00034539372,0.00034539372},age_qi_95={0.00034539372,0.00034539372}],4:0.00041750784[&age_median=0.00041750784,age_mean=0.00041750784,age_n=1,age_range={0.00041750784,0.00041750784},age_hpdi_95={0.00041750784,0.00041750784},age_qi_95={0.00041750784,0.00041750784}],5:0.00035126471[&age_median=0.00035126471,age_mean=0.00035126471,age_n=1,age_range={0.00035126471,0.00035126471},age_hpdi_95={0.00035126471,0.00035126471},age_qi_95={0.00035126471,0.00035126471}],6:0.0014939521[&age_median=0.0014939521,age_mean=0.0014939521,age_n=1,age_range={0.0014939521,0.0014939521},age_hpdi_95={0.0014939521,0.0014939521},age_qi_95={0.0014939521,0.0014939521}],7:0.00279193012[&age_median=0.00279193012,age_mean=0.00279193012,age_n=1,age_range={0.00279193012,0.00279193012},age_hpdi_95={0.00279193012,0.00279193012},age_qi_95={0.00279193012,0.00279193012}],8:0.00077052613[&age_median=0.00077052613,age_mean=0.00077052613,age_n=1,age_range={0.00077052613,0.00077052613},age_hpdi_95={0.00077052613,0.00077052613},age_qi_95={0.00077052613,0.00077052613}],9:0.00103050184[&age_median=0.00103050184,age_mean=0.00103050184,age_n=1,age_range={0.00103050184,0.00103050184},age_hpdi_95={0.00103050184,0.00103050184},age_qi_95={0.00103050184,0.00103050184}],10:0.00197555372[&age_median=0.00197555372,age_mean=0.00197555372,age_n=1,age_range={0.00197555372,0.00197555372},age_hpdi_95={0.00197555372,0.00197555372},age_qi_95={0.00197555372,0.00197555372}],11:0.00151455955[&age_median=0.00151455955,age_mean=0.00151455955,age_n=1,age_range={0.00151455955,0.00151455955},age_hpdi_95={0.00151455955,0.00151455955},age_qi_95={0.00151455955,0.00151455955}]
0,1,2,3,0,1,4,5,5,6,0,2,4,1,0,5,2,1	0.001	nan	0:0.00010601731[&age_median=0.00010601731,age_mean=0.00010601731,age_n=1,age_range={0.00010601731,0.00010601731},age_hpdi_95={0.00010601731,0.00010601731},age_qi_95={0.00010601731,0.00010601731}],1:0.00047116446[&age_median=0.00047116446,age_mean=0.00047116446,age_n=1,age_range={0.00047116446,0.00047116446},age_hpdi_95={0.00047116446,0.00047116446},age_qi_95={0.00047116446,0.00047116446}],2:0.00180453471[&age_median=0.00180453471,age_mean=0.00180453471,age_n=1,age_range={0.00180453471,0.00180453471},age_hpdi_95={0.00180453471,0.00180453471},age_qi_95={0.00180453471,0.00180453471}],3:0.00111221401[&age_median=0.00111221401,age_mean=0.00111221401,age_n=1,age_range={0.00111221401,0.00111221401},age_hpdi_95={0.00111221401,0.00111221401},age_qi_95={0.00111221401,0.00111221401}],4:0.00052541064[&age_median=0.00052541064,age_mean=0.00052541064,age_n=1,age_range={0.00052541064,0.00052541064},age_hpdi_95={0.00052541064,0.00052541064},age_qi_95={0.00052541064,0.00052541064}],5:0.00505036795[&age_median=0.00505036795,age_mean=0.00505036795,age_n=1,age_range={0.00505036795,0.00505036795},age_hpdi_95={0.00505036795,0.00505036795},age_qi_95={0.00505036795,0.00505036795}],6:0.000537191[&age_median=0.000537191,age_mean=0.000537191,age_n=1,age_range={0.000537191,0.000537191},age_hpdi_95={0.000537191,0.000537191},age_qi_95={0.000537191,0.000537191}]
0,0,1,1,2,3,3,4,5,0,6,5,2,1,3,1,0,4	0.001	nan	0:0.00014974864[&age_median=0.00014974864,age_mean=0.00014974864,age_n=1,age_range={0.00014974864,0.00014974864},age_hpdi_95={0.00014974864,0.00014974864},age_qi_95={0.00014974864,0.00014974864}],1:0.00094798136[&age_median=0.00094798136,age_mean=0.00094798136,age_n=1,age_range={0.00094798136,0.00094798136},age_hpdi_95={0.00094798136,0.00094798136},age_qi_95={0.00094798136,0.00094798136}],2:0.00210905531[&age_median=0.00210905531,age_mean=0.00210905531,age_n=1,age_range={0.00210905531,0.00210905531},age_hpdi_95={0.00210905531,0.00210905531},age_qi_95={0.00210905531,0.00210905531}],3:0.00079946971[&age_median=0.00079946971,age_mean=0.00079946971,age_n=1,age_range={0.00079946971,0.00079946971},age_hpdi_95={0.00079946971,0.00079946971},age_qi_95={0.00079946971,0.00079946971}],4:0.00033833615[&age_median=0.00033833615,age_mean=0.00033833615,age_n=1,age_range={0.00033833615,0.00033833615},age_hpdi_95={0.00033833615,0.00033833615},age_qi_95={0.00033833615,0.00033833615}],5:0.00405994005[&age_median=0.00405994005,age_mean=0.00405994005,age_n=1,age_range={0.00405994005,0.00405994005},age_hpdi_95={0.00405994005,0.00405994005},age_qi_95={0.00405994005,0.00405994005}],6:0.00114658371[&age_median=0.00114658371,age_mean=0.00114658371,age_n=1,age_range={0.00114658371,0.00114658371},age_hpdi_95={0.00114658371,0.00114658371},age_qi_95={0.00114658371,0.00114658371}]
0,0,1,2,3,4,5,6,0,7,8,4,9,1,2,6,10,6	0.001	nan	0:0.0005249288[&age_median=0.0005249288,age_mean=0.0005249288,age_n=1,age_range={0.0005249288,0.0005249288},age_hpdi_95={0.0005249288,0.0005249288},age_qi_95={0.0005249288,0.0005249288}],1:0.00010618106[&age_median=0.00010618106,age_mean=0.00010618106,age_n=1,age_range={0.00010618106,0.00010618106},age_hpdi_95={0.00010618106,0.00010618106},age_qi_95={0.00010618106,0.00010618106}],2:0.00624726556[&age_median=0.00624726556,age_mean=0.00624726556,age_n=1,age_range={0.00624726556,0.00624726556},age_hpdi_95={0.00624726556,0.00624726556},age_qi_95={0.00624726556,0.00624726556}],3:0.00484233126[&age_median=0.00484233126,age_mean=0.00484233126,age_n=1,age_range={0.00484233126,0.00484233126},age_hpdi_95={0.00484233126,0.00484233126},age_qi_95={0.00484233126,0.00484233126}],4:0.00167733809[&age_median=0.00167733809,age_mean=0.00167733809,age_n=1,age_range={0.00167733809,0.00167733809},age_hpdi_95={0.00167733809,0.00167733809},age_qi_95={0.00167733809,0.00167733809}],5:0.00587244762[&age_median=0.00587244762,age_mean=0.00587244762,age_n=1,age_range={0.00587244762,0.00587244762},age_hpdi_95={0.00587244762,0.00587244762},age_qi_95={0.00587244762,0.00587244762}],6:5.255166e-05[&age_median=5.255166e-05,age_mean=5.255166e-05,age_n=1,age_range={5.255166e-05,5.255166e-05},age_hpdi_95={5.255166e-05,5.255166e-05},age_qi_95={5.255166e-05,5.255166e-05}],7:0.00103978214[&age_median=0.00103978214,age_mean=0.00103978214,age_n=1,age_range={0.00103978214,0.00103978214},age_hpdi_95={0.00103978214,0.00103978214},age_qi_95={0.00103978214,0.00103978214}],8:0.00346952764[&age_median=0.00346952764,age_mean=0.00346952764,age_n=1,age_range={0.00346952764,0.00346952764},age_hpdi_95={0.00346952764,0.00346952764},age_qi_95={0.00346952764,0.00346952764}],9:0.00510418265[&age_median=0.00510418265,age_mean=0.00510418265,age_n=1,age_range={0.00510418265,0.00510418265},age_hpdi_95={0.00510418265,0.00510418265},age_qi_95={0.00510418265,0.00510418265}],10:0.00319469367[&age_median=0.00319469367,age_mean=0.00319469367,age_n=1,age_range={0.00319469367,0.00319469367},age_hpdi_95={0.00319469367,0.00319469367},age_qi_95={0.00319469367,0.00319469367}]
