model	post_prob	cumulative_post_prob	prior_prob	bf
0,1,0,0,2,1,1,0,3,4,1,1,5,1,1,6,6,6,6,5,4,1	0.000111111	0.786778	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,1,1,4,1,1,5,5,5,5,1,4,4	0.000111111	0.786889	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,1,1,4,1,1,5,5,5,5,1,4,1	0.000111111	0.787	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,1,1,4,1,1,5,5,5,5,1,2,6	0.000111111	0.787111	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,5,6,7,1,0,8,8,8,6,6,1	0.000111111	0.787222	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,5,6,5,7,8,8,8,8,6,9,4	0.000111111	0.787333	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,5,6,1,7,8,8,8,8,9,10,9	0.000111111	0.787444	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,5,6,1,1,7,7,7,8,1,9,5	0.000111111	0.787556	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,5,4,1,1,6,6,6,6,1,7,1	0.000111111	0.787667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,3,6,6,7,7,7,7,1,8,1	0.000111111	0.787778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,7,8,8,8,8,1,9,10	0.000111111	0.787889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,7,8,8,8,8,1,9,7	0.000111111	0.788	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,5,7,7,7,7,1,8,1	0.000111111	0.788111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,4,7,7,7,7,5,8,9	0.000111111	0.788222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,1,7,7,7,7,8,9,1	0.000111111	0.788333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,1,7,7,7,7,5,8,9	0.000111111	0.788444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,1,7,7,7,7,5,6,5	0.000111111	0.788556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,1,7,7,7,7,3,6,5	0.000111111	0.788667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,1,7,7,7,7,1,8,1	0.000111111	0.788778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,1,7,7,7,7,1,6,5	0.000111111	0.788889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,1,7,7,7,7,1,6,4	0.000111111	0.789	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,1,7,7,7,7,1,3,1	0.000111111	0.789111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,1,0,7,7,7,8,9,1	0.000111111	0.789222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,1,0,7,7,7,1,8,1	0.000111111	0.789333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,1,7,8,9,9,9,1,10,1	0.000111111	0.789444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,3,5,5,6,6,6,6,5,7,1	0.000111111	0.789556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,3,5,1,6,6,7,6,5,3,1	0.000111111	0.789667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,3,5,1,6,6,7,6,1,2,1	0.000111111	0.789778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,3,5,1,0,6,6,6,3,7,1	0.000111111	0.789889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,3,4,4,6,6,6,6,7,2,3	0.000111111	0.79	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,3,1,6,7,7,7,7,8,3,1	0.000111111	0.790111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,3,1,6,7,7,7,7,1,3,8	0.000111111	0.790222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,3,1,6,7,7,7,7,1,3,1	0.000111111	0.790333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,3,1,5,6,7,7,7,8,9,3	0.000111111	0.790444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,3,1,5,0,6,6,6,1,7,1	0.000111111	0.790556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,3,1,5,0,6,6,6,1,3,1	0.000111111	0.790667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,3,1,1,6,6,6,6,1,7,8	0.000111111	0.790778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,2,6,1,7,7,7,7,8,3,1	0.000111111	0.790889	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,0,1,4,5,1,0,6,6,6,1,4,1	0.000111111	0.791	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,3,1,4,1,5,6,7,7,7,1,4,1	0.000111111	0.791111	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,3,1,4,1,1,5,5,5,5,1,6,7	0.000111111	0.791222	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,3,1,4,1,1,5,5,5,5,1,6,1	0.000111111	0.791333	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,3,1,4,1,1,5,5,5,5,1,4,1	0.000111111	0.791444	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,3,1,4,1,1,0,5,5,5,6,7,1	0.000111111	0.791556	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,3,1,4,1,1,0,5,0,0,1,2,1	0.000111111	0.791667	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,1,1,4,5,5,6,6,6,6,1,7,8	0.000111111	0.791778	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,1,1,4,1,5,0,6,6,6,1,7,1	0.000111111	0.791889	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,1,1,4,1,1,5,5,5,5,1,6,1	0.000111111	0.792	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,1,1,4,1,1,0,5,5,6,1,7,1	0.000111111	0.792111	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,1,1,4,1,1,0,5,5,5,1,4,1	0.000111111	0.792222	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,0,1,4,5,5,6,6,6,6,1,7,1	0.000111111	0.792333	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,0,1,4,5,1,6,6,6,6,1,7,1	0.000111111	0.792444	<1e-06	>111.123
0,1,0,0,2,3,1,0,0,4,0,1,4,1,3,5,5,5,5,3,6,7	0.000111111	0.792556	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,0,1,4,1,5,6,7,7,7,8,9,1	0.000111111	0.792667	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,0,1,4,1,5,6,7,7,7,1,4,1	0.000111111	0.792778	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,0,1,4,1,1,0,5,5,5,1,6,1	0.000111111	0.792889	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,0,1,4,1,1,0,5,5,5,1,2,1	0.000111111	0.793	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,7,5,8,9,9,9,5,6,1	0.000111111	0.793111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,7,1,8,8,8,8,5,6,1	0.000111111	0.793222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,5,7,8,8,8,8,5,6,1	0.000111111	0.793333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,5,5,7,7,7,7,1,8,9	0.000111111	0.793444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,5,4,7,8,8,8,9,2,9	0.000111111	0.793556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,5,1,7,8,8,8,3,9,3	0.000111111	0.793667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,5,1,7,8,8,7,1,9,1	0.000111111	0.793778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,5,1,7,7,7,7,8,9,1	0.000111111	0.793889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,6,5,1,7,7,7,7,1,8,5	0.000111111	0.794	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,7,8,3,9,10,10,10,10,3,11,12	0.000111111	0.794111	<1e-06	>111.123
0,1,0,0,2,3,3,4,4,5,6,3,5,3,3,7,8,8,8,1,5,9	0.000111111	0.794222	<1e-06	>111.123
0,1,0,0,2,3,3,4,4,5,6,1,7,3,1,8,8,8,8,3,7,1	0.000111111	0.794333	<1e-06	>111.123
0,1,0,0,2,3,3,4,4,5,4,3,6,5,1,7,7,7,7,3,6,3	0.000111111	0.794444	<1e-06	>111.123
0,1,0,0,2,3,3,4,4,5,4,3,6,3,3,7,7,7,7,8,2,3	0.000111111	0.794556	<1e-06	>111.123
0,1,0,0,2,3,3,4,4,5,3,3,6,3,3,0,7,7,8,9,10,9	0.000111111	0.794667	<1e-06	>111.123
0,1,0,0,2,3,3,4,4,5,0,1,6,1,3,7,8,8,8,3,9,1	0.000111111	0.794778	<1e-06	>111.123
0,1,0,0,2,3,3,4,4,3,5,3,6,3,7,8,9,9,9,3,10,3	0.000111111	0.794889	<1e-06	>111.123
0,1,0,0,2,3,3,4,4,3,4,3,5,6,6,7,7,7,7,3,8,1	0.000111111	0.795	<1e-06	>111.123
0,1,0,0,2,3,3,4,4,3,4,3,5,6,3,0,7,7,7,3,2,3	0.000111111	0.795111	<1e-06	>111.123
0,1,0,0,2,3,3,4,4,1,4,3,5,3,6,7,7,7,8,6,9,3	0.000111111	0.795222	<1e-06	>111.123
0,1,0,0,2,3,3,4,4,1,4,1,5,3,3,6,6,6,6,1,7,1	0.000111111	0.795333	<1e-06	>111.123
0,1,0,0,2,3,3,4,4,1,4,1,5,1,6,0,7,7,7,8,9,8	0.000111111	0.795444	<1e-06	>111.123
0,1,0,0,2,3,3,4,4,1,0,3,5,3,3,6,7,7,7,1,5,1	0.000111111	0.795556	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,7,8,9,1,0,10,10,10,7,2,11	0.000111111	0.795667	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,1,3,3,6,7,3,0,8,8,8,9,10,7	0.000111111	0.795778	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,7,8,1,9,10,10,10,10,9,11,1	0.000111111	0.795889	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,7,5,1,3,0,8,8,8,5,9,3	0.000111111	0.796	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,3,7,3,6,8,8,8,8,3,9,3	0.000111111	0.796111	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,3,7,3,3,8,9,9,9,3,10,3	0.000111111	0.796222	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,3,7,3,3,8,8,8,8,3,5,1	0.000111111	0.796333	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,3,7,1,8,0,9,9,9,8,10,5	0.000111111	0.796444	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,3,7,1,3,8,8,8,8,3,9,3	0.000111111	0.796556	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,3,7,1,1,8,9,10,9,3,2,1	0.000111111	0.796667	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,3,5,1,3,7,7,7,7,1,8,3	0.000111111	0.796778	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,1,7,3,3,8,9,9,9,1,10,11	0.000111111	0.796889	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,1,7,3,3,8,8,9,9,3,10,1	0.000111111	0.797	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,1,5,7,8,9,9,9,9,3,5,3	0.000111111	0.797111	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,6,1,5,1,1,7,7,7,7,1,5,8	0.000111111	0.797222	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,6,5,3,7,1,3,8,9,9,9,1,10,1	0.000111111	0.797333	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,0,1,5,3,4,6,7,7,7,4,5,4	0.000111111	0.797444	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,0,1,5,3,3,6,7,7,6,1,5,3	0.000111111	0.797556	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,0,1,5,3,1,6,7,7,6,1,8,1	0.000111111	0.797667	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,0,1,5,3,1,6,6,6,6,3,7,1	0.000111111	0.797778	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,0,1,5,1,3,6,7,7,6,4,2,4	0.000111111	0.797889	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,0,1,5,1,3,6,6,6,6,1,7,1	0.000111111	0.798	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,0,1,5,1,1,6,6,6,6,4,7,1	0.000111111	0.798111	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,0,1,5,1,1,6,6,6,6,3,7,3	0.000111111	0.798222	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,0,1,5,1,1,6,6,6,6,1,5,1	0.000111111	0.798333	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,0,1,1,4,3,5,5,5,5,1,2,1	0.000111111	0.798444	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,6,7,3,8,3,9,10,10,10,10,3,6,3	0.000111111	0.798556	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,6,7,3,8,3,6,9,9,9,9,6,10,1	0.000111111	0.798667	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,6,7,3,8,1,1,0,9,9,0,1,10,11	0.000111111	0.798778	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,6,7,1,8,3,3,0,9,9,9,3,2,3	0.000111111	0.798889	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,6,7,8,9,0,10,10,10,11,5,1	0.000111111	0.799	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,6,5,3,7,1,1,8,8,8,8,3,9,3	0.000111111	0.799111	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,6,4,7,6,3,3,8,8,8,8,6,9,3	0.000111111	0.799222	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,6,4,7,6,3,3,8,8,8,8,3,9,1	0.000111111	0.799333	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,6,4,3,7,3,3,8,8,9,8,3,10,1	0.000111111	0.799444	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,6,4,3,6,3,3,5,7,7,7,3,8,3	0.000111111	0.799556	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,6,3,3,7,3,3,8,8,8,8,3,7,3	0.000111111	0.799667	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,6,1,3,7,1,1,8,9,9,9,1,6,3	0.000111111	0.799778	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,6,0,7,8,9,3,10,11,12,11,7,13,9	0.000111111	0.799889	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,3,6,3,7,3,8,0,9,9,9,10,7,3	0.000111111	0.8	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,3,6,3,7,3,3,8,9,9,9,3,10,1	0.000111111	0.800111	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,3,4,1,6,3,3,7,7,7,7,1,8,1	0.000111111	0.800222	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,1,5,3,6,3,3,7,8,8,7,9,6,1	0.000111111	0.800333	<1e-06	>111.123
0,1,0,0,2,3,3,4,5,1,5,1,6,1,3,7,7,7,7,1,8,6	0.000111111	0.800444	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,0,1,6,7,7,8,8,8,8,9,10,7	0.000111111	0.800556	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,3,3,5,3,3,6,6,6,6,3,5,1	0.000111111	0.800667	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,3,1,5,3,3,6,6,6,6,5,7,3	0.000111111	0.800778	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,1,1,6,1,3,7,7,7,7,1,6,1	0.000111111	0.800889	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,0,6,7,8,3,9,10,10,10,11,12,11	0.000111111	0.801	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,0,6,7,3,3,0,8,8,8,9,7,10	0.000111111	0.801111	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,0,5,6,5,3,7,7,7,7,1,8,5	0.000111111	0.801222	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,0,3,6,7,7,8,9,9,8,3,10,3	0.000111111	0.801333	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,0,3,6,5,7,0,8,9,8,5,2,5	0.000111111	0.801444	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,0,3,6,3,7,0,8,8,8,3,6,3	0.000111111	0.801556	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,0,3,6,3,3,7,8,9,8,10,11,1	0.000111111	0.801667	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,0,3,6,3,3,0,7,7,7,3,6,3	0.000111111	0.801778	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,0,3,6,1,7,8,9,9,9,10,11,3	0.000111111	0.801889	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,0,3,5,6,7,8,9,9,9,3,10,1	0.000111111	0.802	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,0,3,5,1,1,0,6,7,7,3,5,3	0.000111111	0.802111	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,3,3,6,1,3,7,7,7,7,3,8,1	0.000111111	0.802222	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,0,1,6,3,3,7,7,7,7,3,8,1	0.000111111	0.802333	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,0,1,2,3,6,7,8,8,8,6,9,3	0.000111111	0.802444	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,3,5,6,7,1,1,8,8,8,8,3,9,10	0.000111111	0.802556	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,3,5,6,7,1,1,0,8,8,8,3,7,3	0.000111111	0.802667	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,3,5,6,6,3,5,7,7,7,7,5,8,3	0.000111111	0.802778	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,3,5,3,6,7,8,9,10,10,9,3,6,11	0.000111111	0.802889	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,3,5,3,6,3,3,7,8,8,8,3,6,9	0.000111111	0.803	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,3,5,3,6,3,3,7,8,8,8,3,2,9	0.000111111	0.803111	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,3,5,3,6,3,1,0,7,7,7,8,6,3	0.000111111	0.803222	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,3,5,1,6,1,3,7,7,7,7,8,9,8	0.000111111	0.803333	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,3,4,3,5,3,3,6,6,6,7,3,8,9	0.000111111	0.803444	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,3,4,3,5,3,3,6,6,6,6,3,2,3	0.000111111	0.803556	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,3,4,3,5,3,3,0,6,6,7,3,8,9	0.000111111	0.803667	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,3,5,6,6,0,7,7,7,3,2,3	0.000111111	0.803778	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,6,7,3,3,8,9,9,8,1,10,3	0.000111111	0.803889	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,6,7,1,6,8,9,8,8,1,10,11	0.000111111	0.804	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,6,5,3,3,7,7,7,7,6,8,5	0.000111111	0.804111	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,5,6,7,1,8,8,8,8,3,2,5	0.000111111	0.804222	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,5,6,1,3,7,7,7,7,3,8,1	0.000111111	0.804333	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,3,6,7,3,8,8,9,8,3,10,11	0.000111111	0.804444	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,3,6,3,7,8,8,8,8,3,9,1	0.000111111	0.804556	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,3,6,3,7,0,8,8,8,3,6,3	0.000111111	0.804667	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,3,6,3,3,7,8,8,7,6,2,1	0.000111111	0.804778	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,3,6,3,3,7,7,7,7,5,6,5	0.000111111	0.804889	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,3,6,3,3,7,7,7,7,3,8,3	0.000111111	0.805	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,3,6,3,3,7,7,7,7,1,8,3	0.000111111	0.805111	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,3,6,1,3,0,7,7,7,8,9,5	0.000111111	0.805222	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,3,6,1,1,7,7,7,7,6,8,9	0.000111111	0.805333	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,0,1,5,4,3,6,6,6,6,1,5,1	0.000111111	0.805444	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,3,5,3,6,7,7,7,7,8,5,9	0.000111111	0.805556	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,3,5,3,3,6,6,6,6,3,5,3	0.000111111	0.805667	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,1,6,7,8,9,10,10,9,1,6,7	0.000111111	0.805778	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,1,6,3,3,7,7,7,7,3,6,1	0.000111111	0.805889	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,1,6,1,1,7,7,7,7,8,9,1	0.000111111	0.806	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,1,6,1,1,7,7,7,7,1,2,3	0.000111111	0.806111	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,1,5,3,3,6,6,6,7,3,5,3	0.000111111	0.806222	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,1,5,3,1,6,6,6,6,5,7,1	0.000111111	0.806333	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,4,1,5,3,1,6,6,6,6,1,7,1	0.000111111	0.806444	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,3,6,7,3,8,9,9,9,9,6,10,11	0.000111111	0.806556	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,3,6,5,7,3,8,8,8,8,3,9,7	0.000111111	0.806667	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,3,6,5,3,3,0,7,7,7,3,8,9	0.000111111	0.806778	<1e-06	>111.123
0,1,0,0,2,3,3,4,0,5,3,5,6,3,3,0,7,7,7,3,8,5	0.000111111	0.806889	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,5,6,7,8,5,9,10,10,10,3,11,3	0.000111111	0.807	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,3,5,4,6,3,4,7,7,8,8,4,9,3	0.000111111	0.807111	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,3,5,1,6,4,5,0,7,7,8,1,9,3	0.000111111	0.807222	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,3,5,1,6,3,3,7,8,8,7,4,6,3	0.000111111	0.807333	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,3,0,5,4,6,3,0,7,7,7,5,8,5	0.000111111	0.807444	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,3,0,4,5,3,3,6,7,7,8,1,2,1	0.000111111	0.807556	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,3,0,4,5,1,1,6,6,6,6,4,7,1	0.000111111	0.807667	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,3,0,3,5,3,4,6,6,6,6,1,7,4	0.000111111	0.807778	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,3,0,1,5,3,3,6,6,7,7,1,5,1	0.000111111	0.807889	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,3,0,1,5,3,1,6,7,7,7,3,8,4	0.000111111	0.808	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,3,0,1,5,1,1,6,6,6,6,4,7,1	0.000111111	0.808111	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,2,5,1,6,7,8,9,10,10,10,11,2,1	0.000111111	0.808222	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,2,0,4,5,4,3,6,7,7,7,1,2,4	0.000111111	0.808333	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,2,0,3,2,5,5,6,6,6,6,1,2,3	0.000111111	0.808444	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,2,0,3,2,4,3,5,5,5,5,3,2,1	0.000111111	0.808556	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,3,5,4,6,4,3,7,7,7,7,3,8,4	0.000111111	0.808667	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,5,6,7,8,3,9,10,10,10,1,11,1	0.000111111	0.808778	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,5,6,7,6,8,9,9,9,9,10,11,12	0.000111111	0.808889	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,5,6,7,6,3,8,8,8,8,1,2,1	0.000111111	0.809	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,5,6,7,4,3,8,9,9,8,6,10,3	0.000111111	0.809111	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,5,6,7,4,3,0,8,8,8,3,2,9	0.000111111	0.809222	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,5,6,7,3,8,9,9,9,9,3,10,1	0.000111111	0.809333	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,5,6,7,3,8,9,9,9,9,1,10,1	0.000111111	0.809444	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,5,6,7,1,6,8,8,8,8,1,9,10	0.000111111	0.809556	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,5,5,6,1,1,7,7,7,7,8,6,4	0.000111111	0.809667	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,5,4,6,7,8,9,9,9,9,1,10,1	0.000111111	0.809778	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,5,4,6,7,4,8,9,9,9,4,10,4	0.000111111	0.809889	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,5,4,6,3,3,7,7,7,7,4,8,4	0.000111111	0.81	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,1,5,3,6,7,8,9,9,9,9,1,6,1	0.000111111	0.810111	<1e-06	>111.123
0,1,0,0,2,3,4,0,0,4,0,4,5,1,1,6,6,6,6,1,5,1	0.000111111	0.810222	<1e-06	>111.123
